x, y, theta, stamp, 
2.3438782691955566, 0.9843024611473083, 0.020264284606647292, 1761314110417346604, 
2.346696138381958, 0.984466552734375, 0.01969139218357991, 1761314110515402594, 
2.3493897914886475, 0.9844855666160583, 0.020039001903963002, 1761314110606922398, 
2.3526675701141357, 0.9845333695411682, 0.019623680642742086, 1761314110706974547, 
2.355822801589966, 0.984630286693573, 0.020077137451987845, 1761314110804468375, 
2.3584165573120117, 0.98478102684021, 0.01919571925030311, 1761314110896006221, 
2.3618452548980713, 0.9847248792648315, 0.020038970153261667, 1761314111006924768, 
2.365133047103882, 0.9847018718719482, 0.01994836031648519, 1761314111105949051, 
2.368563175201416, 0.9850767254829407, 0.02044997493199311, 1761314111221298848, 
2.3711771965026855, 0.9850814938545227, 0.02044997493199311, 1761314111312022526, 
2.374361991882324, 0.9850326180458069, 0.019510382891770255, 1761314111410932787, 
2.377713680267334, 0.9850851893424988, 0.01915037024465071, 1761314111511144178, 
2.380265474319458, 0.985262930393219, 0.01915037024465071, 1761314111601572105, 
2.383746862411499, 0.9853101968765259, 0.018353831305385055, 1761314111711025268, 
2.386948347091675, 0.9853264689445496, 0.0167147423707659, 1761314111811009815, 
2.3905386924743652, 0.9854864478111267, 0.0180989495698679, 1761314111910961843, 
2.3936944007873535, 0.985564112663269, 0.018098923489585087, 1761314112020881484, 
2.3959052562713623, 0.9855281710624695, 0.016178269135137178, 1761314112111027702, 
2.3997645378112793, 0.9855968952178955, 0.017799970824931247, 1761314112210943162, 
2.402799129486084, 0.9858095049858093, 0.017799959647694708, 1761314112310968005, 
