x (m), y (m), th (rad), stamp, 
2.4912266731262207, -2.5411605834960938, 2.6854628751177927, 1759502848028241759, 
2.4916114807128906, -2.541149616241455, 2.6884275845357757, 1759502848073247799, 
2.491729259490967, -2.54135799407959, 2.6884275845357757, 1759502848119288762, 
2.4908297061920166, -2.540893077850342, 2.6922027851093513, 1759502848188851794, 
2.489057779312134, -2.5400543212890625, 2.697426857782129, 1759502848218508676, 
2.4849774837493896, -2.538137197494507, 2.711267687585468, 1759502848278523265, 
2.4819469451904297, -2.5366761684417725, 2.723534126287679, 1759502848328514994, 
2.4794771671295166, -2.5353946685791016, 2.734335975314957, 1759502848378291596, 
2.4769773483276367, -2.5343854427337646, 2.741382578368088, 1759502848429298990, 
2.4745912551879883, -2.533320665359497, 2.749836418364697, 1759502848474471578, 
2.470844030380249, -2.531895399093628, 2.7626681492674896, 1759502848538207045, 
2.4680798053741455, -2.5308096408843994, 2.773338273985603, 1759502848589085171, 
2.4664885997772217, -2.5302016735076904, 2.7791042062941234, 1759502848618801494, 
2.4638679027557373, -2.529149293899536, 2.7896657564246397, 1759502848669717577, 
2.4604923725128174, -2.527989625930786, 2.801265689266562, 1759502848728403367, 
2.45778489112854, -2.526951551437378, 2.8107633910936642, 1759502848778314583, 
2.45497465133667, -2.526110887527466, 2.8208873472322087, 1759502848829466072, 
2.4524261951446533, -2.525217056274414, 2.829677586674843, 1759502848875287204, 
2.450124979019165, -2.5243725776672363, 2.8389654221885494, 1759502848918736730, 
2.4471895694732666, -2.5234732627868652, 2.849434851199304, 1759502848969578888, 
2.444523334503174, -2.522550582885742, 2.859137825617822, 1759502849018383011, 
2.4407541751861572, -2.52158522605896, 2.871284720966017, 1759502849078256863, 
2.4379570484161377, -2.5208237171173096, 2.8814723099052575, 1759502849128364291, 
2.43521785736084, -2.5199966430664062, 2.892334952696808, 1759502849178244901, 
2.432365894317627, -2.5193440914154053, 2.9034034735160743, 1759502849230359774, 
2.4296038150787354, -2.5186023712158203, 2.9125516014669532, 1759502849276228154, 
2.4271063804626465, -2.517996072769165, 2.920634268888134, 1759502849318315625, 
2.424124002456665, -2.5174591541290283, 2.9300651788843237, 1759502849368333772, 
2.4201419353485107, -2.5164971351623535, 2.944107034612445, 1759502849436833980, 
2.4176814556121826, -2.5160648822784424, 2.9527258611554728, 1759502849478644096, 
2.414832830429077, -2.515556812286377, 2.963079909353758, 1759502849528277665, 
2.4118566513061523, -2.5148415565490723, 2.973022681116464, 1759502849578339313, 
2.40907883644104, -2.514509677886963, 2.9815637876743035, 1759502849626442290, 
2.4061477184295654, -2.513970136642456, 2.991659404397725, 1759502849676656322, 
2.4036426544189453, -2.513566493988037, 3.0007231571201336, 1759502849719400371, 
2.400749444961548, -2.513310194015503, 3.0104997363945607, 1759502849768145650, 
2.3978588581085205, -2.512741804122925, 3.0209112006679817, 1759502849818912282, 
2.3943569660186768, -2.512366533279419, 3.032083281579175, 1759502849879847505, 
2.391392707824707, -2.512012481689453, 3.041901357959548, 1759502849929406262, 
2.3884849548339844, -2.511657476425171, 3.05265688809025, 1759502849979221539, 
2.3857479095458984, -2.5115787982940674, 3.0622026924998225, 1759502850027225058, 
2.3827924728393555, -2.5111987590789795, 3.0726969138935845, 1759502850077302271, 
2.3803303241729736, -2.5109024047851562, 3.0808205515832707, 1759502850118491498, 
2.3772547245025635, -2.5107882022857666, 3.0895643158590036, 1759502850169241521, 
2.37436842918396, -2.5105276107788086, 3.099022625985643, 1759502850219605497, 
2.370870590209961, -2.510542392730713, 3.110915656825961, 1759502850279387024, 
2.3679287433624268, -2.5104424953460693, 3.12093830190126, 1759502850330746449, 
2.3649396896362305, -2.510283946990967, 3.1310577384368217, 1759502850380588950, 
2.362065076828003, -2.51041841506958, 3.1391532422803925, 1759502850427590281, 
2.35904860496521, -2.510277271270752, -3.1343171596381536, 1759502850477087383, 
2.356478691101074, -2.5103235244750977, -3.125771283221264, 1759502850519067559, 
2.353546619415283, -2.5105581283569336, -3.1154682638682303, 1759502850570747118, 
2.3505289554595947, -2.5104713439941406, -3.104760403936671, 1759502850621255087, 
2.3470001220703125, -2.510631799697876, -3.0942692799962663, 1759502850679730382, 
2.344118118286133, -2.5106756687164307, -3.084984304462238, 1759502850729879361, 
2.3415210247039795, -2.510748863220215, -3.0753424119867345, 1759502850778659494, 
2.3409550189971924, -2.510610342025757, -3.0705132551107712, 1759502850828172397, 
2.341595411300659, -2.510624408721924, -3.069037914492056, 1759502850878525432, 
2.33962082862854, -2.5109972953796387, -3.063597910082938, 1759502850918372199, 
2.336580276489258, -2.5111911296844482, -3.0528440556308376, 1759502850968764666, 
2.3326096534729004, -2.511716604232788, -3.040975088884627, 1759502851018550490, 
2.3289201259613037, -2.512035608291626, -3.0252363648844387, 1759502851078047869, 
2.3262388706207275, -2.512240409851074, -3.016491420197951, 1759502851129535106, 
2.3235809803009033, -2.5127511024475098, -3.0095941904814474, 1759502851178123589, 
2.320678949356079, -2.513031005859375, -2.9990184242636104, 1759502851228775510, 
2.3178486824035645, -2.513460159301758, -2.988449339058744, 1759502851278669669, 
2.3155083656311035, -2.5138843059539795, -2.979974009899692, 1759502851318151111, 
2.312546491622925, -2.5143706798553467, -2.9707491118149574, 1759502851369473477, 
2.3094730377197266, -2.51481556892395, -2.961029789976648, 1759502851418256449, 
