x (m), y (m), th (rad), stamp, 
0.5648624897003174, 0.18752898275852203, 1.43823133027023, 1759503128313661122, 
0.5654973387718201, 0.19204463064670563, 1.4622063065207935, 1759503128361669331, 
0.5660383701324463, 0.1965932548046112, 1.4869852629683995, 1759503128409508203, 
0.5665048360824585, 0.2011498361825943, 1.5118642172616596, 1759503128457390369, 
0.5668401718139648, 0.20564812421798706, 1.5365021905327623, 1759503128505307458, 
0.5670406818389893, 0.21026962995529175, 1.5607862963565935, 1759503128553168017, 
0.5672831535339355, 0.214898020029068, 1.5846427630438897, 1759503128602299688, 
0.5672755837440491, 0.21937811374664307, 1.6073462768748263, 1759503128649073450, 
0.5671033263206482, 0.22394925355911255, 1.631730488874466, 1759503128696971743, 
0.5667007565498352, 0.23056508600711823, 1.6648992438735175, 1759503128762501361, 
0.5661961436271667, 0.23536176979541779, 1.6880746948724026, 1759503128808188892, 
0.5657049417495728, 0.24024195969104767, 1.7113719198269535, 1759503128856336181, 
0.5650011897087097, 0.24525518715381622, 1.734473527665817, 1759503128905194577, 
0.5641552209854126, 0.25025084614753723, 1.7581891468194046, 1759503128953042611, 
0.5632408261299133, 0.2550821304321289, 1.782909944263542, 1759503129002426331, 
0.5622856020927429, 0.2599906623363495, 1.8062780731851185, 1759503129048715509, 
0.5611827373504639, 0.2653225362300873, 1.8303406232592516, 1759503129097037666, 
0.5591888427734375, 0.272210955619812, 1.8643755619056614, 1759503129162258462, 
0.5577360391616821, 0.27719733119010925, 1.8888679383940983, 1759503129209081678, 
0.5560153126716614, 0.28236305713653564, 1.9130080536467486, 1759503129257794401, 
0.5542869567871094, 0.28718048334121704, 1.9366545526394476, 1759503129305796482, 
0.5523846745491028, 0.2921651005744934, 1.961782395773753, 1759503129353076986, 
0.5503457188606262, 0.29706937074661255, 1.9870854268690212, 1759503129401600584, 
0.5481668710708618, 0.30196133255958557, 2.0107334878895635, 1759503129449234359, 
0.545783519744873, 0.3070482909679413, 2.0345912319587387, 1759503129497047229, 
0.5432054996490479, 0.3121000826358795, 2.0590819435315786, 1759503129545231502, 
0.5395102500915527, 0.3190065324306488, 2.0919012377269155, 1759503129609723020, 
0.5365911722183228, 0.3239656388759613, 2.116228036988956, 1759503129657482421, 
0.5335264205932617, 0.3288780450820923, 2.1403908887215923, 1759503129705215554, 
0.5304176211357117, 0.3338127136230469, 2.164443857465064, 1759503129753287764, 
0.5270634293556213, 0.3388425409793854, 2.188027721826694, 1759503129801544950, 
0.5235492587089539, 0.343732625246048, 2.2124853835747293, 1759503129849633657, 
0.5198808908462524, 0.34871628880500793, 2.2368073829391384, 1759503129897025724, 
0.5144492983818054, 0.35554102063179016, 2.2680272849829133, 1759503129961789456, 
0.5103055834770203, 0.3603478968143463, 2.2923853667749743, 1759503130009173426, 
